interaction_id,user_id,course_id,timestamp,rating,clicked,video_views,completion_rate,quiz_score,engagement_time,access_frequency,session_duration,device_type,interaction_type,source_dataset,is_derived,reward
i_324,u_c00cd9f99d630a8e7d64,C_course-v1:TsinghuaX+30700313X+sp,2018-07-19 20:40:39+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_692,u_b7bac5876b8e4a131120,C_course-v1:TsinghuaX+10421094X_2015_2+sp,2018-05-20 14:04:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_693,u_b7bac5876b8e4a131120,C_course-v1:TsinghuaX+10421075X_2015_2+sp,2018-05-20 17:21:37+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_558,u_40cdc84aa206f57f26dc,C_course-v1:TsinghuaX+30240184+sp,2018-05-21 15:20:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_554,u_40cdc84aa206f57f26dc,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2018-06-11 11:07:47+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_556,u_40cdc84aa206f57f26dc,C_course-v1:TsinghuaX+20220332X+sp,2018-07-16 14:33:22+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_555,u_40cdc84aa206f57f26dc,C_course-v1:TsinghuaX+60240013X+sp,2018-09-04 11:56:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_649,u_e3d2e75c848ba927fbde,C_course-v1:TsinghuaX+20250064+sp,2018-05-28 20:25:06+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_650,u_e3d2e75c848ba927fbde,C_course-v1:TsinghuaX+20250103X+sp,2018-08-05 11:51:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_94,u_f1869588cc1b57548189,C_course-v1:TsinghuaX+30240243X+sp,2018-05-28 21:44:39+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_93,u_f1869588cc1b57548189,C_course-v1:TsinghuaX+30240184+sp,2019-01-05 20:05:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_825,u_bd74e322e6d609b5b165,C_course-v1:TsinghuaX+80515522X+sp,2018-06-03 23:15:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_824,u_bd74e322e6d609b5b165,C_course-v1:TsinghuaX+80000822X+sp,2018-06-12 16:00:42+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_832,u_822f15cc62b74ea946d7,C_course-v1:TsinghuaX+2070071X+2017_T1,2018-06-05 10:11:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_833,u_822f15cc62b74ea946d7,C_course-v1:TsinghuaX+80611322X+sp,2018-06-06 11:43:10+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_834,u_822f15cc62b74ea946d7,C_course-v1:TsinghuaX+80000271X+sp,2018-06-08 13:16:22+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1017,u_42ae7f15b141b64e511a,C_course-v1:TsinghuaX+00691153X+sp,2018-06-08 16:54:01+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1016,u_42ae7f15b141b64e511a,C_course-v1:TsinghuaX+30806872X+sp,2018-06-08 16:59:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1018,u_42ae7f15b141b64e511a,C_course-v1:TsinghuaX+TSINGHUA107+sp,2018-09-08 16:16:45+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1015,u_42ae7f15b141b64e511a,C_course-v1:TsinghuaX+Thesis2016X+sp,2018-09-12 16:28:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1020,u_42ae7f15b141b64e511a,C_course-v1:SEU+00690803+Sp,2018-09-12 16:43:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_305,u_445feca64cab484d9e1e,C_course-v1:SPI+40281x+sp,2018-06-14 22:09:31+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_304,u_445feca64cab484d9e1e,C_course-v1:JNUX+07009156X+sp,2018-06-23 13:17:18+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_737,u_62c7bdc0b7381ff1f9bd,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-06-18 18:36:15+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_736,u_62c7bdc0b7381ff1f9bd,C_course-v1:TsinghuaX+00740043_1x+2019_T1,2019-02-10 17:05:59+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_319,u_9eff57fbe4b03125115c,C_course-v1:MITx+6_00_1x+sp,2018-06-19 07:52:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_320,u_9eff57fbe4b03125115c,C_course-v1:TsinghuaX+70612463X+sp,2018-06-23 08:27:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_970,u_9ef1cef68c442ad5328a,C_course-v1:NJU+2018032001X+sp,2018-06-19 16:28:36+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_969,u_9ef1cef68c442ad5328a,C_course-v1:TsinghuaX+20220332X+sp,2018-06-19 16:31:11+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_936,u_61763a9c6d57d3405f34,C_course-v1:NJU+2018032001X+sp,2018-06-19 16:43:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_937,u_61763a9c6d57d3405f34,C_course-v1:NJU+2018032002X+SP,2018-06-28 17:20:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_935,u_61763a9c6d57d3405f34,C_course-v1:TsinghuaX+10610224X+sp,2018-06-30 11:05:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_465,u_39641098fb867fc63612,C_course-v1:TsinghuaX+2070071X+2017_T1,2018-06-24 16:51:53+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_464,u_39641098fb867fc63612,C_course-v1:HUBU+HU08002X+sp,2019-01-08 21:17:19+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_659,u_4efc6649189e5319d71d,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-06-30 18:58:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_660,u_4efc6649189e5319d71d,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2018-06-30 18:59:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_872,u_74c2405e0aadc0660048,C_course-v1:TsinghuaX+20250103X+sp,2018-07-05 21:08:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_871,u_74c2405e0aadc0660048,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2018-07-06 09:04:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_425,u_1fc3721ee609a77fbd67,C_course-v1:MicrosoftX+Microsoft101+sp,2018-07-08 15:39:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_424,u_1fc3721ee609a77fbd67,C_course-v1:TsinghuaX+20220332X+sp,2018-07-09 20:58:29+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_423,u_1fc3721ee609a77fbd67,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-07-31 09:54:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_546,u_3aa04fe247299ee628c1,C_course-v1:TsinghuaX+30640014X+sp,2018-07-10 14:10:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_547,u_3aa04fe247299ee628c1,C_course-v1:TsinghuaX+00740123_X+sp,2018-07-10 21:21:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_545,u_3aa04fe247299ee628c1,C_course-v1:HUBU+2017022703X+sp,2018-09-15 20:42:00+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_316,u_38ff0758a6cafb92812d,C_course-v1:SCUEC+0171229001+sp,2018-07-10 21:51:51+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_318,u_38ff0758a6cafb92812d,C_course-v1:TsinghuaX+30240243X+sp,2018-07-11 11:58:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_317,u_38ff0758a6cafb92812d,C_course-v1:TsinghuaX+30240184+sp,2018-09-19 20:28:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_354,u_b5749cd077399fe96334,C_course-v1:TsinghuaX+00740123_X+sp,2018-07-11 23:21:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_353,u_b5749cd077399fe96334,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-10-08 08:24:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_356,u_b5749cd077399fe96334,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,2018-10-18 23:53:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1001,u_a4d121fb42ccaaee2ba0,C_course-v1:TsinghuaX+30640014X+sp,2018-07-18 13:06:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_1002,u_a4d121fb42ccaaee2ba0,C_course-v1:TsinghuaX+90640012X+sp,2018-07-18 13:16:38+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_717,u_521c4202538ed705eca1,C_course-v1:TsinghuaX+30640014X+sp,2018-07-20 20:44:34+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_716,u_521c4202538ed705eca1,C_course-v1:CSU+2018020201X+sp,2019-02-15 11:39:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_438,u_11d68460da9d9e26e48c,C_course-v1:TsinghuaX+20250064+sp,2018-07-21 15:54:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_437,u_11d68460da9d9e26e48c,C_course-v1:TsinghuaX+40260092X+sp,2018-07-25 22:37:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_439,u_11d68460da9d9e26e48c,C_course-v1:TsinghuaX+40130653X+2019_T1,2019-03-19 15:54:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_295,u_5059923f6823b98dff7a,C_course-v1:TsinghuaX+10610193X+sp,2018-07-24 15:35:19+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_294,u_5059923f6823b98dff7a,C_course-v1:TsinghuaX+70660542X+2015_T2,2018-08-15 11:03:56+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_874,u_9a961cd97273d681cbfd,C_course-v1:TsinghuaX+00670122X+sp,2018-07-27 10:55:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_873,u_9a961cd97273d681cbfd,C_course-v1:TsinghuaX+00040132X+sp,2018-07-27 11:01:28+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_725,u_ef6f34e65e2202e9ec04,C_course-v1:GZHU+136300904+sp,2018-07-28 21:11:39+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_726,u_ef6f34e65e2202e9ec04,C_course-v1:TsinghuaX+30670043X+sp,2018-07-28 21:37:53+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_49,u_4fb0b64a45798c8b0faa,C_course-v1:TsinghuaX+30640014X+sp,2018-08-02 10:02:41+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_50,u_4fb0b64a45798c8b0faa,C_course-v1:TsinghuaX+30240184+sp,2018-08-02 10:05:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_52,u_4fb0b64a45798c8b0faa,C_course-v1:TsinghuaX+00740123X+2019_T1,2019-04-27 11:09:55+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_607,u_bddbe08b8d9cfe63fe25,C_course-v1:TsinghuaX+00720091X+sp,2018-08-08 09:50:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_606,u_bddbe08b8d9cfe63fe25,C_course-v1:TsinghuaX+00720091X+2019_T1,2019-02-21 14:38:30+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_868,u_a75c84982a9386c9396c,C_course-v1:HUBU+2017022703X+sp,2018-08-09 10:02:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_869,u_a75c84982a9386c9396c,C_course-v1:TsinghuaX+TSINGHUA107+sp,2018-09-23 21:55:13+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_867,u_a75c84982a9386c9396c,C_course-v1:BerkeleyX+CS169_1X+sp,2018-09-24 08:21:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_870,u_a75c84982a9386c9396c,C_course-v1:TsinghuaX+THU201606X+2019_T1,2019-03-25 22:11:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_597,u_c661643d0de439959880,C_course-v1:TsinghuaX+30240243X+sp,2018-08-10 09:57:39+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_596,u_c661643d0de439959880,C_course-v1:NJU+C1026+2016_T2,2018-08-10 09:58:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_598,u_c661643d0de439959880,C_course-v1:SCUT+145033+sp,2018-10-07 22:13:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_101,u_b89f1e96dbc01521154b,C_course-v1:HUBU+HU08002X+sp,2018-08-13 23:10:30+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_103,u_b89f1e96dbc01521154b,C_course-v1:TsinghuaX+10610224X+sp,2018-10-30 06:58:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_102,u_b89f1e96dbc01521154b,C_course-v1:TsinghuaX+00612642X+sp,2018-11-30 06:20:33+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_564,u_59f768903a9ea9d5f917,C_course-v1:WellesleyX+HIST229x+sp,2018-08-30 08:11:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_565,u_59f768903a9ea9d5f917,C_course-v1:TsinghuaX+30640014X+sp,2018-08-31 08:19:30+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_566,u_59f768903a9ea9d5f917,C_course-v1:RiceX+RELI157x+sp,2018-09-04 07:54:47+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_688,u_a34a9eb76bb0dfe5838e,C_course-v1:TsinghuaX+20430064X+sp,2018-08-31 19:39:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_691,u_a34a9eb76bb0dfe5838e,C_course-v1:TsinghuaX+20430064_2X+sp,2018-09-01 10:30:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_689,u_a34a9eb76bb0dfe5838e,C_course-v1:TsinghuaX+30240184+sp,2019-02-28 08:15:29+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_690,u_a34a9eb76bb0dfe5838e,C_course-v1:TsinghuaX+30240184_2X+sp,2019-02-28 12:55:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_97,u_ab689328139b7f0b92c7,C_course-v1:TsinghuaX+30240184+sp,2018-09-01 14:22:14+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_98,u_ab689328139b7f0b92c7,C_course-v1:Tsinghua+20150001+sp,2018-09-01 23:12:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_888,u_418d681b9bc06a2a173d,C_course-v1:TsinghuaX+20140064X+2018_sp,2018-09-01 16:03:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_889,u_418d681b9bc06a2a173d,C_course-v1:TsinghuaX+70120073X+sp,2019-02-11 20:22:50+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_25,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+20350033X+sp,2018-09-05 11:07:49+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_16,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+20430064_2X+sp,2018-09-05 15:40:40+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_23,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+02070251X+sp,2019-01-17 21:12:52+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_21,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+20250103X+sp,2019-01-30 09:27:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_24,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,2019-01-30 09:29:46+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_22,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+20220214X+2019_T1,2019-01-30 10:16:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_18,u_ff57096960750ec57caf,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,2019-01-30 10:28:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_635,u_c4852ac42ed77018c7d7,C_course-v1:TsinghuaX+34100325_X+sp,2018-09-10 14:44:09+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_636,u_c4852ac42ed77018c7d7,C_course-v1:SICT+2017092601+sp,2018-09-10 19:19:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_634,u_c4852ac42ed77018c7d7,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-09-13 19:17:32+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_993,u_4b06fb041c0a436988d1,C_course-v1:TsinghuaX+20430064X+sp,2018-09-13 19:17:24+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_994,u_4b06fb041c0a436988d1,C_course-v1:TsinghuaX+20430054X1+sp,2018-09-13 19:43:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_992,u_4b06fb041c0a436988d1,C_course-v1:TsinghuaX+20430054X_1+sp,2018-09-20 10:02:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_584,u_2ad04f673ed9fc08cc36,C_course-v1:TsinghuaX+70150023X+sp,2018-09-22 22:50:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_583,u_2ad04f673ed9fc08cc36,C_course-v1:TsinghuaX+70000662+2019_T1,2019-02-18 12:17:25+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_155,u_3945119a2f896910340a,C_course-v1:TsinghuaX+20250064+sp,2018-09-27 16:38:27+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_156,u_3945119a2f896910340a,C_course-v1:TsinghuaX+20250064X+sp,2018-10-08 12:02:54+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_157,u_3945119a2f896910340a,C_course-v1:NJU+2018032001X+sp,2018-10-18 16:53:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_41,u_afec7541f4301f4f94d4,C_course-v1:TsinghuaX+20220332X+sp,2018-09-27 20:17:35+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_43,u_afec7541f4301f4f94d4,C_course-v1:TsinghuaX+30240243X+sp,2018-10-25 10:47:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_42,u_afec7541f4301f4f94d4,C_course-v1:TsinghuaX+00740123_X+sp,2018-11-07 20:48:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_836,u_647d84dbb979e4c2fb4e,C_course-v1:MITx+6_00_1x+sp,2018-10-03 19:02:21+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_835,u_647d84dbb979e4c2fb4e,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-10-03 19:02:27+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_938,u_36e040becb2d77a06007,C_course-v1:TsinghuaX+30640014X+sp,2018-10-10 18:11:48+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_939,u_36e040becb2d77a06007,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-10-15 23:42:58+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_79,u_7596c35ba5b88c03f6e2,C_course-v1:TsinghuaX+20120143X+sp,2018-10-11 08:30:57+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_75,u_7596c35ba5b88c03f6e2,C_course-v1:TsinghuaX+AP000016X+2019_T1,2019-02-23 08:51:20+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_77,u_7596c35ba5b88c03f6e2,C_course-v1:TsinghuaX+10450034_1X_2X+2019_T1,2019-02-23 08:51:42+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_76,u_7596c35ba5b88c03f6e2,C_course-v1:TsinghuaX+AP000008X+2019_T1,2019-02-26 06:26:23+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_734,u_81bddc05f9ed3db7c5d2,C_course-v1:TsinghuaX+30640014X+sp,2018-10-11 14:23:29+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_735,u_81bddc05f9ed3db7c5d2,C_course-v1:CSU+2018020201X+sp,2019-03-06 13:54:03+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_352,u_d89e12bca27f0738dcc6,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2018-10-16 14:50:40+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_351,u_d89e12bca27f0738dcc6,C_course-v1:TsinghuaX+30640014X+sp,2018-10-16 19:42:07+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_350,u_d89e12bca27f0738dcc6,C_course-v1:TsinghuaX+80515522X+sp,2018-11-12 19:53:26+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_643,u_1ddd184759b972efad85,C_course-v1:TsinghuaX+20120143X+sp,2018-10-19 12:07:42+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_642,u_1ddd184759b972efad85,C_course-v1:TsinghuaX+00740113_1X+sp,2018-11-24 20:49:17+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_203,u_567b263da6a5e666b6b7,C_course-v1:TsinghuaX+20250103X+sp,2018-10-21 17:51:04+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_201,u_567b263da6a5e666b6b7,C_course-v1:TsinghuaX+10610224X+2019_T1,2019-03-05 13:51:12+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_202,u_567b263da6a5e666b6b7,C_course-v1:TsinghuaX+2018031601X+2019_T1,2019-03-05 13:52:05+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_199,u_567b263da6a5e666b6b7,C_course-v1:TsinghuaX+20220214X+2019_T1,2019-03-31 11:19:39+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_885,u_ee49c384b8ff6935410e,C_course-v1:TsinghuaX+30700313X+sp,2018-10-22 15:13:08+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_884,u_ee49c384b8ff6935410e,C_course-v1:NJU+2018032001X+sp,2018-11-08 16:25:02+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_231,u_040b21f584b5e12cdc7c,C_course-v1:TsinghuaX+20430064X+sp,2018-11-05 23:01:47+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
i_229,u_040b21f584b5e12cdc7c,C_course-v1:TsinghuaX+30240184+sp,2019-01-25 22:33:18+00:00,,1,0,0.5,0.5,0.5,1,0,unknown,enrollment,MOOCCube,True,0.5
